objectid,labid,sampleid,sampletype,sizefraction,particleid,morphology,color,photoid,chemicalid,polymerid,plastic,comments,length,width,timeimagesmeasurements,instrumenttype,microscopy,nilered,chemicalid_method
27647,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_23,Sphere,White,B_CW_1_212-500_23,PE,PE,Y,just measured the longest diameter,0.39,-88,0.02,Raman,Y,NA,Raman
27648,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_24,Sphere,White,B_CW_1_212-500_24,PE,PE,Y,just measured the longest diameter,0.431,-88,0.02,Raman,Y,NA,Raman
27649,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_25,Sphere,White,B_CW_1_212-500_25,PE,PE,Y,just measured the longest diameter,0.388,-88,0.02,Raman,Y,NA,Raman
27650,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_26,Sphere,White,B_CW_1_212-500_26,PE,PE,Y,just measured the longest diameter,0.404,-88,0.02,Raman,Y,NA,Raman
27651,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_27,Sphere,White,B_CW_1_212-500_27,PE,PE,Y,just measured the longest diameter,0.458,-88,0.02,Raman,Y,NA,Raman
27652,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_28,Sphere,White,B_CW_1_212-500_28,PE,PE,Y,just measured the longest diameter,0.449,-88,0.02,Raman,Y,NA,Raman
27653,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_29,Sphere,White,B_CW_1_212-500_29,PE,PE,Y,just measured the longest diameter,0.439,-88,0.02,Raman,Y,NA,Raman
27654,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_30,Fiber,Black,B_CW_1_212-500_30,Unknown,Unknown,N,just measured the longest diameter,0.638,-88,0.02,Raman,Y,NA,Raman
27655,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_31,Fiber,Black,B_CW_1_212-500_31,Unknown,Unknown,N,just measured the longest diameter,0.505,-88,0.02,Raman,Y,NA,Raman
27656,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_32,Fiber,Black,B_CW_1_212-500_32,Unknown,Unknown,N,just measured the longest diameter,0.499,-88,0.02,Raman,Y,NA,Raman
27657,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_33,Fiber,Black,B_CW_1_212-500_33,Unknown,Unknown,N,just measured the longest diameter,1.937,-88,0.02,Raman,Y,NA,Raman
27658,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_34,Fiber,Black,B_CW_1_212-500_34,Unknown,Unknown,N,just measured the longest diameter,0.322,-88,0.02,Raman,Y,NA,Raman
27659,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_35,Fiber,Black,B_CW_1_212-500_35,Unknown,Unknown,N,just measured the longest diameter,0.973,-88,0.02,Raman,Y,NA,Raman
27660,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_36,Fiber,Black,B_CW_1_212-500_36,Unknown,Unknown,N,just measured the longest diameter,0.577,-88,0.02,Raman,Y,NA,Raman
27661,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_37,Fiber,Black,B_CW_1_212-500_37,Unknown,Unknown,N,just measured the longest diameter,0.8,-88,0.02,Raman,Y,NA,Raman
27662,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_38,Fiber,Black,B_CW_1_212-500_38,Unknown,Unknown,N,just measured the longest diameter,3.627,-88,0.02,Raman,Y,NA,Raman
27663,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_39,Fiber,Black,B_CW_1_212-500_39,Unknown,Unknown,N,just measured the longest diameter,3.639,-88,0.02,Raman,Y,NA,Raman
27664,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_40,Fiber,Black,B_CW_1_212-500_40,Unknown,Unknown,N,just measured the longest diameter,0.635,-88,0.02,Raman,Y,NA,Raman
27665,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_41,Fiber,Black,B_CW_1_212-500_41,Unknown,Unknown,N,just measured the longest diameter,0.628,-88,0.02,Raman,Y,NA,Raman
27666,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_42,Fiber,Black,B_CW_1_212-500_42,Unknown,Unknown,N,just measured the longest diameter,2.512,-88,0.02,Raman,Y,NA,Raman
27667,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_43,Fiber,Black,B_CW_1_212-500_43,Unknown,Unknown,N,just measured the longest diameter,1.538,-88,0.02,Raman,Y,NA,Raman
27668,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_44,Fiber,Black,B_CW_1_212-500_44,Unknown,Unknown,N,just measured the longest diameter,1.277,-88,0.02,Raman,Y,NA,Raman
27669,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_45,Fiber,Yellow,B_CW_1_212-500_45,Unknown,Unknown,N,just measured the longest diameter,2.225,-88,0.02,Raman,Y,NA,Raman
27670,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_46,Fiber,Yellow,B_CW_1_212-500_46,Unknown,Unknown,N,just measured the longest diameter,1.233,-88,0.02,Raman,Y,NA,Raman
27671,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_47,Fiber,Yellow,B_CW_1_212-500_47,Unknown,Unknown,N,just measured the longest diameter,1.863,-88,0.02,Raman,Y,NA,Raman
27672,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_48,Fiber,Yellow,B_CW_1_212-500_48,Unknown,Unknown,N,just measured the longest diameter,1.841,-88,0.02,Raman,Y,NA,Raman
27673,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_49,Fiber,Yellow,B_CW_1_212-500_49,Unknown,Unknown,N,just measured the longest diameter,1.077,-88,0.02,Raman,Y,NA,Raman
27674,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_50,Fiber,Yellow,B_CW_1_212-500_50,Unknown,Unknown,N,just measured the longest diameter,1.112,-88,0.02,Raman,Y,NA,Raman
27675,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_51,Sphere,Green,B_CW_1_212-500_51,PE,PE,Y,just measured the longest diameter,0.287,-88,0.02,Raman,Y,NA,Raman
27676,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_52,Sphere,Green,B_CW_1_212-500_52,PE,PE,Y,just measured the longest diameter,0.39,-88,0.02,Raman,Y,NA,Raman
27677,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_53,Sphere,Green,B_CW_1_212-500_53,PE,PE,Y,just measured the longest diameter,0.359,-88,0.02,Raman,Y,NA,Raman
27678,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_54,Sphere,Green,B_CW_1_212-500_54,PE,PE,Y,just measured the longest diameter,0.287,-88,0.02,Raman,Y,NA,Raman
27679,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_55,Fiber,Blue,B_CW_1_212-500_55,PVC,PVC,Y,just measured the longest diameter,0.301,-88,0.02,Raman,Y,NA,Raman
27680,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_56,Fiber,Blue,B_CW_1_212-500_56,PVC,PVC,Y,just measured the longest diameter,0.332,-88,0.02,Raman,Y,NA,Raman
27681,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_57,Fragment,White,B_CW_1_212-500_57,PS,PS,Y,just measured the longest diameter,0.254,-88,0.02,Raman,Y,NA,Raman
27682,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_58,Fragment,White,B_CW_1_212-500_58,PS,PS,Y,just measured the longest diameter,0.211,-88,0.02,Raman,Y,NA,Raman
27683,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_59,Fragment,White,B_CW_1_212-500_59,PS,PS,Y,just measured the longest diameter,0.459,-88,0.02,Raman,Y,NA,Raman
27684,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_60,Fragment,White,B_CW_1_212-500_60,PS,PS,Y,just measured the longest diameter,0.356,-88,0.02,Raman,Y,NA,Raman
27685,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_61,Fragment,White,B_CW_1_212-500_61,PS,PS,Y,just measured the longest diameter,0.297,-88,0.02,Raman,Y,NA,Raman
27686,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_62,Fragment,White,B_CW_1_212-500_62,PS,PS,Y,just measured the longest diameter,0.421,-88,0.02,Raman,Y,NA,Raman
27687,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_63,Fragment,White,B_CW_1_212-500_63,PS,PS,Y,just measured the longest diameter,0.413,-88,0.02,Raman,Y,NA,Raman
27688,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_64,Fragment,White,B_CW_1_212-500_64,PS,PS,Y,just measured the longest diameter,0.296,-88,0.02,Raman,Y,NA,Raman
27689,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_65,Sphere,Clear,B_CW_1_212-500_65,PS,PS,Y,just measured the longest diameter,0.522,-88,0.02,Raman,Y,NA,Raman
27690,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_66,Sphere,Clear,B_CW_1_212-500_66,PS,PS,Y,just measured the longest diameter,0.514,-88,0.02,Raman,Y,NA,Raman
27691,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_67,Sphere,Clear,B_CW_1_212-500_67,PS,PS,Y,just measured the longest diameter,0.558,-88,0.02,Raman,Y,NA,Raman
27692,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_68,Fiber,Black,B_CW_1_212-500_68,Unknown,Unknown,N,just measured the longest diameter,0.81,-88,0.02,Raman,Y,NA,Raman
27693,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_69,Fiber,Black,B_CW_1_212-500_69,Unknown,Unknown,N,just measured the longest diameter,0.825,-88,0.02,Raman,Y,NA,Raman
27694,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_70,Fiber,Black,B_CW_1_212-500_70,Unknown,Unknown,N,just measured the longest diameter,1.102,-88,0.02,Raman,Y,NA,Raman
27695,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_71,Fiber,Black,B_CW_1_212-500_71,Unknown,Unknown,N,just measured the longest diameter,1.43,-88,0.02,Raman,Y,NA,Raman
27696,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_72,Fiber,Black,B_CW_1_212-500_72,Unknown,Unknown,N,just measured the longest diameter,1.128,-88,0.02,Raman,Y,NA,Raman
27697,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_73,Fiber,Black,B_CW_1_212-500_73,Unknown,Unknown,N,just measured the longest diameter,0.43,-88,0.02,Raman,Y,NA,Raman
27698,B,B_CW_1,CW,212-500 um,B_CW_1_212-500_74,Fiber,Black,B_CW_1_212-500_74,Unknown,Unknown,N,just measured the longest diameter,1.1,-88,0.02,Raman,Y,NA,Raman
27699,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_1,Fiber,Black,B_CW_1_20-212_1,Unknown,Unknown,N,just measured the longest diameter,0.641,-88,0.02,Raman,Y,NA,Raman
27700,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_2,Fiber,Black,B_CW_1_20-212_2,Unknown,Unknown,N,just measured the longest diameter,0.319,-88,0.02,Raman,Y,NA,Raman
27701,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_3,Fiber,Black,B_CW_1_20-212_3,Unknown,Unknown,N,just measured the longest diameter,0.211,-88,0.02,Raman,Y,NA,Raman
27702,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_4,Fiber,Black,B_CW_1_20-212_4,Unknown,Unknown,N,just measured the longest diameter,2.31,-88,0.02,Raman,Y,NA,Raman
27703,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_5,Fiber,Black,B_CW_1_20-212_5,Unknown,Unknown,N,just measured the longest diameter,0.918,-88,0.02,Raman,Y,NA,Raman
27704,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_6,Fiber,Black,B_CW_1_20-212_6,Unknown,Unknown,N,just measured the longest diameter,3.783,-88,0.02,Raman,Y,NA,Raman
27705,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_7,Fiber,Black,B_CW_1_20-212_7,Unknown,Unknown,N,just measured the longest diameter,2.48,-88,0.02,Raman,Y,NA,Raman
27706,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_8,Fragment,White,B_CW_1_20-212_8,PS,PS,Y,just measured the longest diameter,0.287,-88,0.02,Raman,Y,NA,Raman
27707,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_9,Fragment,White,B_CW_1_20-212_9,PS,PS,Y,just measured the longest diameter,0.293,-88,0.02,Raman,Y,NA,Raman
27708,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_10,Fragment,White,B_CW_1_20-212_10,PS,PS,Y,just measured the longest diameter,0.171,-88,0.02,Raman,Y,NA,Raman
27709,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_11,Fiber,Blue,B_CW_1_20-212_11,Unknown,Unknown,N,just measured the longest diameter,0.673,-88,0.02,Raman,Y,NA,Raman
27710,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_12,Fiber,Blue,B_CW_1_20-212_12,Unknown,Unknown,N,just measured the longest diameter,0.683,-88,0.02,Raman,Y,NA,Raman
27711,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_13,Fiber,Blue,B_CW_1_20-212_13,Unknown,Unknown,N,just measured the longest diameter,0.649,-88,0.02,Raman,Y,NA,Raman
27712,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_14,Fiber,Blue,B_CW_1_20-212_14,Unknown,Unknown,N,just measured the longest diameter,0.664,-88,0.02,Raman,Y,NA,Raman
27713,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_15,Fiber,Red,B_CW_1_20-212_15,PET,PET,Y,just measured the longest diameter,0.393,-88,0.02,Raman,Y,NA,Raman
27714,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_16,Fiber,Red,B_CW_1_20-212_16,PET,PET,Y,just measured the longest diameter,0.136,-88,0.02,Raman,Y,NA,Raman
27715,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_17,Fiber,Red,B_CW_1_20-212_17,PET,PET,Y,just measured the longest diameter,1.392,-88,0.02,Raman,Y,NA,Raman
27716,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_18,Fiber,Red,B_CW_1_20-212_18,PET,PET,Y,just measured the longest diameter,1.163,-88,0.02,Raman,Y,NA,Raman
27717,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_19,Fiber,Red,B_CW_1_20-212_19,PET,PET,Y,just measured the longest diameter,0.276,-88,0.02,Raman,Y,NA,Raman
27718,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_20,Fiber,Red,B_CW_1_20-212_20,PET,PET,Y,just measured the longest diameter,1.476,-88,0.02,Raman,Y,NA,Raman
27719,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_21,Fiber,Red,B_CW_1_20-212_21,PET,PET,Y,just measured the longest diameter,0.723,-88,0.02,Raman,Y,NA,Raman
27720,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_22,Fiber,Yellow,B_CW_1_20-212_22,Unknown,Unknown,N,just measured the longest diameter,2.004,-88,0.02,Raman,Y,NA,Raman
27721,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_23,Fiber,Yellow,B_CW_1_20-212_23,Unknown,Unknown,N,just measured the longest diameter,0.454,-88,0.02,Raman,Y,NA,Raman
27722,B,B_CW_1,CW,20-212 um,B_CW_1_20-212_24,Fiber,Yellow,B_CW_1_20-212_24,Unknown,Unknown,N,just measured the longest diameter,0.888,-88,0.02,Raman,Y,NA,Raman
27723,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_1,Fiber,Yellow,B_CW_1_1-20_1,Unknown,Unknown,N,just measured the longest diameter,2.454,-88,0.02,Raman,Y,NA,Raman
27724,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_2,Fiber,Yellow,B_CW_1_1-20_2,Unknown,Unknown,N,just measured the longest diameter,2.024,-88,0.02,Raman,Y,NA,Raman
27725,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_3,Fiber,Yellow,B_CW_1_1-20_3,Unknown,Unknown,N,just measured the longest diameter,0.375,-88,0.02,Raman,Y,NA,Raman
27726,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_4,Fiber,Yellow,B_CW_1_1-20_4,Unknown,Unknown,N,just measured the longest diameter,1.669,-88,0.02,Raman,Y,NA,Raman
27727,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_5,Fiber,Yellow,B_CW_1_1-20_5,Unknown,Unknown,N,just measured the longest diameter,0.34,-88,0.02,Raman,Y,NA,Raman
27728,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_6,Fiber,Yellow,B_CW_1_1-20_6,Unknown,Unknown,N,just measured the longest diameter,0.977,-88,0.02,Raman,Y,NA,Raman
27729,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_7,Fiber,Yellow,B_CW_1_1-20_7,Unknown,Unknown,N,just measured the longest diameter,0.714,-88,0.02,Raman,Y,NA,Raman
27730,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_8,Fiber,Yellow,B_CW_1_1-20_8,Unknown,Unknown,N,just measured the longest diameter,1.122,-88,0.02,Raman,Y,NA,Raman
27731,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_9,Fiber,Yellow,B_CW_1_1-20_9,Unknown,Unknown,N,just measured the longest diameter,0.535,-88,0.02,Raman,Y,NA,Raman
27732,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_21,Fragment,Blue,B_CW_1_1-20_21,PS,PS,Y,just measured the longest diameter,1.469,-88,0.02,Raman,Y,NA,Raman
27733,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_22,Fragment,Blue,B_CW_1_1-20_22,PS,PS,Y,just measured the longest diameter,0.016,-88,0.02,Raman,Y,NA,Raman
27734,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_23,Fragment,Blue,B_CW_1_1-20_23,PS,PS,Y,just measured the longest diameter,0.092,-88,0.02,Raman,Y,NA,Raman
27735,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_24,Fragment,Blue,B_CW_1_1-20_24,PS,PS,Y,just measured the longest diameter,0.016,-88,0.02,Raman,Y,NA,Raman
27736,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_25,Fragment,Blue,B_CW_1_1-20_25,PS,PS,Y,just measured the longest diameter,0.014,-88,0.02,Raman,Y,NA,Raman
27737,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_26,Fragment,Blue,B_CW_1_1-20_26,PS,PS,Y,just measured the longest diameter,0.01,-88,0.02,Raman,Y,NA,Raman
27738,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_27,Fragment,Blue,B_CW_1_1-20_27,PS,PS,Y,just measured the longest diameter,0.043,-88,0.02,Raman,Y,NA,Raman
27739,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_28,Fragment,Blue,B_CW_1_1-20_28,PS,PS,Y,just measured the longest diameter,0.083,-88,0.02,Raman,Y,NA,Raman
27740,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_29,Fragment,Blue,B_CW_1_1-20_29,PS,PS,Y,just measured the longest diameter,0.016,-88,0.02,Raman,Y,NA,Raman
27741,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_30,Fragment,Blue,B_CW_1_1-20_30,PS,PS,Y,just measured the longest diameter,0.014,-88,0.02,Raman,Y,NA,Raman
27742,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_31,Fragment,Blue,B_CW_1_1-20_31,PS,PS,Y,just measured the longest diameter,0.081,-88,0.02,Raman,Y,NA,Raman
27743,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_32,Fragment,Blue,B_CW_1_1-20_32,PS,PS,Y,just measured the longest diameter,0.016,-88,0.02,Raman,Y,NA,Raman
27744,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_33,Fragment,Blue,B_CW_1_1-20_33,PS,PS,Y,just measured the longest diameter,0.037,-88,0.02,Raman,Y,NA,Raman
27745,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_34,Fragment,Blue,B_CW_1_1-20_34,PS,PS,Y,just measured the longest diameter,0.027,-88,0.02,Raman,Y,NA,Raman
27746,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_35,Fragment,Blue,B_CW_1_1-20_35,PS,PS,Y,just measured the longest diameter,0.021,-88,0.02,Raman,Y,NA,Raman
27747,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_36,Fragment,Blue,B_CW_1_1-20_36,PS,PS,Y,just measured the longest diameter,0.124,-88,0.02,Raman,Y,NA,Raman
27748,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_37,Fragment,Blue,B_CW_1_1-20_37,PS,PS,Y,just measured the longest diameter,0.067,-88,0.02,Raman,Y,NA,Raman
27749,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_38,Fragment,Blue,B_CW_1_1-20_38,PS,PS,Y,just measured the longest diameter,0.03,-88,0.02,Raman,Y,NA,Raman
27750,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_39,Fragment,Blue,B_CW_1_1-20_39,PS,PS,Y,just measured the longest diameter,0.035,-88,0.02,Raman,Y,NA,Raman
27751,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_40,Fragment,Blue,B_CW_1_1-20_40,PS,PS,Y,just measured the longest diameter,0.688,-88,0.02,Raman,Y,NA,Raman
27752,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_41,Fragment,Blue,B_CW_1_1-20_41,PS,PS,Y,just measured the longest diameter,0.015,-88,0.02,Raman,Y,NA,Raman
27753,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_42,Fragment,Blue,B_CW_1_1-20_42,PS,PS,Y,just measured the longest diameter,0.017,-88,0.02,Raman,Y,NA,Raman
27754,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_43,Fragment,Blue,B_CW_1_1-20_43,PS,PS,Y,just measured the longest diameter,0.015,-88,0.02,Raman,Y,NA,Raman
27755,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_44,Fragment,Blue,B_CW_1_1-20_44,PS,PS,Y,just measured the longest diameter,0.008,-88,0.02,Raman,Y,NA,Raman
27756,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_45,Fragment,Blue,B_CW_1_1-20_45,PS,PS,Y,just measured the longest diameter,0.034,-88,0.02,Raman,Y,NA,Raman
27757,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_46,Fragment,Blue,B_CW_1_1-20_46,PS,PS,Y,just measured the longest diameter,0.026,-88,0.02,Raman,Y,NA,Raman
27758,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_47,Fragment,Blue,B_CW_1_1-20_47,PS,PS,Y,just measured the longest diameter,0.015,-88,0.02,Raman,Y,NA,Raman
27759,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_48,Fragment,Blue,B_CW_1_1-20_48,PS,PS,Y,just measured the longest diameter,0.578,-88,0.02,Raman,Y,NA,Raman
27760,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_49,Fiber,Black,B_CW_1_1-20_49,Unknown,Unknown,N,just measured the longest diameter,1.232,-88,0.02,Raman,Y,NA,Raman
27761,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_50,Fiber,Black,B_CW_1_1-20_50,Unknown,Unknown,N,just measured the longest diameter,0.826,-88,0.02,Raman,Y,NA,Raman
27762,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_51,Fiber,Black,B_CW_1_1-20_51,Unknown,Unknown,N,just measured the longest diameter,0.169,-88,0.02,Raman,Y,NA,Raman
27763,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_52,Fiber,Black,B_CW_1_1-20_52,Unknown,Unknown,N,just measured the longest diameter,0.237,-88,0.02,Raman,Y,NA,Raman
27764,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_53,Fiber,Black,B_CW_1_1-20_53,Unknown,Unknown,N,just measured the longest diameter,0.598,-88,0.02,Raman,Y,NA,Raman
27765,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_54,Fiber,Black,B_CW_1_1-20_54,Unknown,Unknown,N,just measured the longest diameter,0.904,-88,0.02,Raman,Y,NA,Raman
27766,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_55,Fiber,Black,B_CW_1_1-20_55,Unknown,Unknown,N,just measured the longest diameter,2.444,-88,0.02,Raman,Y,NA,Raman
27767,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_56,Fiber,Black,B_CW_1_1-20_56,Unknown,Unknown,N,just measured the longest diameter,2.593,-88,0.02,Raman,Y,NA,Raman
27768,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_57,Fiber,Black,B_CW_1_1-20_57,Unknown,Unknown,N,just measured the longest diameter,0.149,-88,0.02,Raman,Y,NA,Raman
27769,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_58,Fiber,Black,B_CW_1_1-20_58,Unknown,Unknown,N,just measured the longest diameter,1.052,-88,0.02,Raman,Y,NA,Raman
27770,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_59,Fiber,Black,B_CW_1_1-20_59,Unknown,Unknown,N,just measured the longest diameter,0.992,-88,0.02,Raman,Y,NA,Raman
27771,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_60,Fiber,Black,B_CW_1_1-20_60,Unknown,Unknown,N,just measured the longest diameter,0.183,-88,0.02,Raman,Y,NA,Raman
27772,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_61,Fiber,Black,B_CW_1_1-20_61,Unknown,Unknown,N,just measured the longest diameter,0.259,-88,0.02,Raman,Y,NA,Raman
27773,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_62,Fiber,Black,B_CW_1_1-20_62,Unknown,Unknown,N,just measured the longest diameter,0.156,-88,0.02,Raman,Y,NA,Raman
27774,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_63,Fiber,Black,B_CW_1_1-20_63,Unknown,Unknown,N,just measured the longest diameter,0.267,-88,0.02,Raman,Y,NA,Raman
27775,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_64,Fiber,Black,B_CW_1_1-20_64,Unknown,Unknown,N,just measured the longest diameter,1.584,-88,0.02,Raman,Y,NA,Raman
27776,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_65,Fiber,Black,B_CW_1_1-20_65,Unknown,Unknown,N,just measured the longest diameter,2.051,-88,0.02,Raman,Y,NA,Raman
27777,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_66,Fiber,Black,B_CW_1_1-20_66,Unknown,Unknown,N,just measured the longest diameter,0.83,-88,0.02,Raman,Y,NA,Raman
27778,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_67,Fiber,Black,B_CW_1_1-20_67,Unknown,Unknown,N,just measured the longest diameter,0.098,-88,0.02,Raman,Y,NA,Raman
27779,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_68,Fiber,Black,B_CW_1_1-20_68,Unknown,Unknown,N,just measured the longest diameter,0.496,-88,0.02,Raman,Y,NA,Raman
27780,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_69,Fiber,Black,B_CW_1_1-20_69,Unknown,Unknown,N,just measured the longest diameter,9.355,-88,0.02,Raman,Y,NA,Raman
27781,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_70,Fiber,Black,B_CW_1_1-20_70,Unknown,Unknown,N,just measured the longest diameter,0.804,-88,0.02,Raman,Y,NA,Raman
27782,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_71,Fiber,Black,B_CW_1_1-20_71,Unknown,Unknown,N,just measured the longest diameter,1.316,-88,0.02,Raman,Y,NA,Raman
27783,B,B_CW_1,CW,1-20 um,B_CW_1_1-20_72,Fiber,Black,B_CW_1_1-20_72,Unknown,Unknown,N,just measured the longest diameter,3.142,-88,0.02,Raman,Y,NA,Raman
